url,title,date,id,tags,description
https://www.huffingtonpost.com/entry/democrat-sit-in-house_us_576c0688e4b0b489bb0c99bf,Republicans Sat In For Oil. Democrats Are Sitting In For Gun Control.,2016-06-23,NO ID,Generic 1st 'CL' Future,Which is more important? Big oil or trying to prevent more massacres?
https://www.huffingtonpost.com/entry/california-oil-spill_us_576c6295e4b017b379f56fc1,California Oil Pipeline Spills Thousands Of Gallons Of Crude,2016-06-23,NO ID,Generic 1st 'CL' Future,The spill was contained and did not reach the Pacific Ocean.
https://www.huffingtonpost.com/entry/republican-ag-letter-big-oil-climate-probe_us_5762f38ee4b0df4d586f8e09,Republican Attorneys General Defend Big Oil Over Climate Fraud Probe,2016-06-17,NO ID,Generic 1st 'CL' Future,"GOP legal advisors say the investigation ""threatens free speech."""
https://www.huffingtonpost.com/entry/obama-drilling-expansion-cost_us_575b0a52e4b00f97fba83fd8,Obama's Proposed Drilling Expansion May Cost Us More Than The Oil Is Worth,2016-06-11,NO ID,Generic 1st 'CL' Future,Greenpeace report finds social costs may exceed economic benefits.
https://www.huffingtonpost.comhttp://www.politico.com/magazine/story/2016/06/obama-trump-climate-change-213942,How Obama Is ‘Trump-Proofing’ His Climate Pact,2016-06-06,NO ID,Generic 1st 'CL' Future,"In a roomful of oil and gas executives in North Dakota late last month, Donald Trump reiterated his threat to “cancel” the"
https://www.huffingtonpost.com/entry/niger-delta-avengers_us_57534d68e4b0ed593f14a749,Boko Haram Aren't The Only Militants Causing Chaos In Nigeria,2016-06-05,NO ID,Generic 1st 'CL' Future,A shadowy new militant group is blowing up the country's oil infrastructure.
https://www.huffingtonpost.com/entry/nigeria-recovers-9-billion-dollars-stolen-money_us_5752daefe4b0c3752dcdc7bf,Nigeria Says It Has Recovered $9.1 Billion In Stolen Money And Assets,2016-06-04,NO ID,Generic 1st 'CL' Future,"President Muhammadu Buhari, elected last year largely on his vow to fight corruption, has vowed to recover ""mind-boggling"" sums of money stolen from the oil sector."
https://www.huffingtonpost.com/entry/ft-oil-companies_us_574a0248e4b0dacf7ad5198f,'Stockbroker's Bible' Just Told Oil Industry To Accept Its Demise,2016-05-28,NO ID,Generic 1st 'CL' Future,"Coming from the Financial Times, that's a sobering wake-up call."
https://www.huffingtonpost.com/entry/will-opecs-june-2-meeting_b_10181978.html,Will OPEC's June 2 Meeting Mark the Death of OPEC?,2016-05-28,NO ID,Generic 1st 'CL' Future,"New developments in Saudi Arabia and Iran, related to the oil market, may precipitate the emergence of a new battleground in the rivalry between the two countries. This article seeks to investigate where the Saudi-Iran confrontation may lead and whether it could result in the death of OPEC (Organization of Petroleum Exporting Countries)."
https://www.huffingtonpost.com/entry/donald-trumps-energy-plan_us_574858c1e4b055bb1171e801,Trump Vows To Undo Obama's Climate Agenda In Appeal To Oil Sector,2016-05-27,NO ID,Generic 1st 'CL' Future,"Donald Trump, the presumptive Republican presidential nominee, promised on Thursday to roll back some of America's most ambitious"
https://www.huffingtonpost.com/entry/exxon-mobil-shareholder-meeting_us_57445fa9e4b00e09e89ffa61,ExxonMobil Shareholders Are Starting The Climate War The Oil Giant Deserves,2016-05-25,NO ID,Generic 1st 'CL' Future,Trouble has been brewing for months.
https://www.huffingtonpost.com/entry/big-oil-emissions_us_573c9d81e4b0aee7b8e8a046,Big Oil Could Have Cut CO2 Emissions In 1970s -- But Did Nothing,2016-05-19,NO ID,Generic 1st 'CL' Future,New documents show the industry chose to prioritize costs over the planet.
https://www.huffingtonpost.com/entry/russia-igor-sechin-predict-end-of-opec_us_57320586e4b016f378972318,Top Russian Oil Executive Predicts End Of OPEC,2016-05-10,NO ID,Generic 1st 'CL' Future,Igor Sechin is one of President Vladimir Putin's closest allies.
https://www.huffingtonpost.com/entry/saudi-arabia-economic-reform-plan_us_571fbfb4e4b0b49df6a95e52,The Huge Challenges Ahead For Saudi Arabia’s Oil Reforms,2016-04-30,NO ID,Generic 1st 'CL' Future,"Overcoming its ""oil addiction"" may prove to be exceptionally difficult for the world's largest oil exporter."
https://www.huffingtonpost.com/entry/exxon-mobil-debt-downgraded_us_571fbc7be4b0b49df6a95956,Wall Street Is Losing Confidence In Exxon Mobil,2016-04-26,NO ID,Generic 1st 'CL' Future,Low oil prices strike again.
https://www.huffingtonpost.com/entry/cnn-climate-change-big-oil_us_571fa61ce4b0f309baeeca99,Big Oil Ads Beat Out Climate News On CNN,2016-04-26,NO ID,Generic 1st 'CL' Future,The fossil fuel industry is spending millions to salvage its reputation.
https://www.huffingtonpost.com/entry/big-oil-climate-risks_us_57178873e4b0060ccda4ed9b,Big Oil Finally Admits Climate Risks -- To Its Business AND The Planet,2016-04-20,NO ID,Generic 1st 'CL' Future,"For decades, oil companies have tried to ignore the truth about climate change."
https://www.huffingtonpost.com/entry/exxon-first-amendment_us_571662c6e4b0060ccda46d63,Exxon Tries To Bury Climate Documents By Claiming First Amendment Rights,2016-04-19,NO ID,Generic 1st 'CL' Future,"The oil giant says attorneys general trying to access their internal docs “discriminates based on viewpoint."""
https://www.huffingtonpost.comhttp://thinkprogress.org/climate/2016/04/04/3766124/offshore-drilling-republican-revision/,House Republicans Say Oil Spill Prevention Rule Should Be Easier On Oil Companies,2016-04-05,NO ID,Generic 1st 'CL' Future,Almost five years after the 2010 Deepwater Horizon spill sent millions of barrels of oil gushing into the Gulf of Mexico
https://www.huffingtonpost.com/entry/iraq-probe-unaoil_us_5701dd0ae4b0daf53aefffd8,Iraq To Investigate Claims Of Unaoil Corruption Against Top Officials,2016-04-04,NO ID,Generic 1st 'CL' Future,"The report named several Iraqi officials, including former oil minister Hussein al-Shahristani who it alleged had accepted millions of dollars in bribes."
https://www.huffingtonpost.comhttp://www.theage.com.au/business/energy/unaoil-chiefs-questioned-by-police-after-fairfax-revelations-20160401-gnvw9u,Unaoil Chiefs Questioned By Police After Fairfax Revelations,2016-04-01,NO ID,Generic 1st 'CL' Future,The headquarters of the Monaco-based oil company Unaoil and the homes of its executives have been raided by police in the
https://www.huffingtonpost.comhttp://www.nytimes.com/2016/03/27/us/politics/donald-trump-foreign-policy.html,"In Donald Trump’s Worldview, America Comes First, And Everybody Else Pays",2016-03-26,NO ID,Generic 1st 'CL' Future,"Donald J. Trump, the Republican presidential front-runner, said that if elected, he might halt purchases of oil from Saudi"
https://www.huffingtonpost.com/entry/energy-companies-issue-stock-oil-prices_us_56f568c5e4b0143a9b48141d,The Stock Market Trick Energy Companies Are Using To Survive Plummeting Oil Prices,2016-03-25,NO ID,Generic 1st 'CL' Future,Energy companies that issued new share offerings this year have done better than average.
https://www.huffingtonpost.com/entry/clean-energy-american-indian-land_us_56f29af5e4b0c3ef52174943,The U.S. Wants To Bring Clean Energy To American Indian Lands,2016-03-23,NO ID,Generic 1st 'CL' Future,But many tribes still rely on oil and gas.
https://www.huffingtonpost.com/entry/cheap-oil-piracy_us_56eeddbde4b09bf44a9d9294,Cheap Oil Is Taking A Major Toll On Pirates,2016-03-20,NO ID,Generic 1st 'CL' Future,Low prices are making oil tanker heists off Africa's western coast not worth the risk.
https://www.huffingtonpost.comhttp://www.nytimes.com/2016/03/15/us/politics/in-reversal-us-plan-on-drilling-to-be-pulled.html,Obama Reverses Course On Drilling Off Southeast Coast,2016-03-15,NO ID,Generic 1st 'CL' Future,The Obama administration is expected to withdraw its plan to permit oil and gas drilling off the southeast Atlantic coast
https://www.huffingtonpost.com/entry/oklahoma-earthquakes-limits_us_56de2359e4b0ffe6f8ea76eb,Oklahoma Sets New Limits For Oil And Gas Drillers To Halt Earthquakes,2016-03-08,NO ID,Generic 1st 'CL' Future,Companies may be forced to reduce production to comply.
https://www.huffingtonpost.com/entry/billionaire-sentenced-to-death_us_56dc7fc4e4b0000de404fab1,Iran Says Court Sentences Billionaire To Death For Embezzlement,2016-03-06,NO ID,Generic 1st 'CL' Future,"Babak Zanjani was convicted of ""spreading corruption on earth"" after helping the government evade oil sanctions."
https://www.huffingtonpost.com/entry/how-fracking-and-dodd-fra_b_9389836.html,How Fracking and Dodd-Frank are Reshaping Petro-Politics Around the World,2016-03-05,NO ID,Generic 1st 'CL' Future,A number of authoritarian regimes around the world are heavily dependent on oil revenues and institutional corruption to remain in power.
https://www.huffingtonpost.com/entry/exxon-mobil-neva-rockefeller_us_56d605b9e4b03260bf786ef5,This Scion Of Standard Oil Is Ditching Her ExxonMobil Stock,2016-03-01,NO ID,Generic 1st 'CL' Future,"John D. Rockefeller's great-granddaughter doesn't want shares in a company that's ""really hurting the world."""
https://www.huffingtonpost.com/entry/oil-nigeria-boko-haram_us_56be78c7e4b08ffac1256afe,How Cheap Oil Handicaps Nigeria's Fight Against Boko Haram,2016-02-13,NO ID,Generic 1st 'CL' Future,"The crisis for Africa's biggest economy ""could not have come at a worse time."""
https://www.huffingtonpost.com/entry/obamas-oil-tax-would-be-good-for-america_us_56b4c8f6e4b04f9b57d94adf,3 Reasons Obama's Oil Tax Would Be Good For America,2016-02-10,NO ID,Generic 1st 'CL' Future,"It would push gas prices up, but the planet will thank us."
https://www.huffingtonpost.comhttp://pubx.co/cIloPG,Chlorine Trains Pose An Even Deadlier Threat Than Oil Trains,2016-02-09,NO ID,Generic 1st 'CL' Future,"Much has been said about the dangers of oil trains following several high-profile accidents, including a fiery 2013 crash"
https://www.huffingtonpost.com/entry/obama-oil-tax-green-transportation_us_56b506afe4b08069c7a739c6,7 Ways To Spend The Money From Obama's Proposed Oil Tax,2016-02-05,NO ID,Generic 1st 'CL' Future,Too bad Congress is going to kill it.
https://www.huffingtonpost.com/entry/obama-oil-tax_us_56b3b5d6e4b04f9b57d8e610,Obama Proposes New Tax On Oil To Pay For Clean Transportation,2016-02-04,NO ID,Generic 1st 'CL' Future,Republicans aren't likely to approve of this proposal.
https://www.huffingtonpost.com/entry/lobbyists-obama-oil-tax_us_56b3c5d4e4b01d80b245a9c0,The Oil Lobby Has A Pretty Predictable Response To Obama's Oil Tax Proposal,2016-02-04,NO ID,Generic 1st 'CL' Future,The proposed fee would raise prices by about 24 cents a gallon.
https://www.huffingtonpost.com/entry/porter-ranch-video_us_56af8c92e4b0010e80eadd05,It's Been More Than 100 Days Since The Worst Environmental Disaster Since The BP Oil Spill,2016-02-01,NO ID,Generic 1st 'CL' Future,"The ruptured well in Porter Ranch, California, is emitting tens of thousands of pounds of methane every day."
https://www.huffingtonpost.com/entry/gas-prices-47-cents_us_569d3b60e4b0b4eb759f64b6,Gas Selling For 47 Cents A Gallon As Oil Prices Drop Sharply,2016-01-18,NO ID,Generic 1st 'CL' Future,Just please don't run out and buy a Hummer.
https://www.huffingtonpost.com/entry/solar-jobs-rising_us_569409e5e4b0cad15e65be87,There Are Now More Solar Jobs In America Than Oil Extraction Jobs,2016-01-12,NO ID,Generic 1st 'CL' Future,"Unfortunately, oil still pays better."
https://www.huffingtonpost.com/entry/isis-libya-oil-tank-attack_us_568a95ade4b06fa68882d9b0,ISIS Launches Attack On Oil Terminal In Libya,2016-01-04,NO ID,Generic 1st 'CL' Future,The Islamic State militant group has taken advantage of Libya's security vacuum to grab territory.
https://www.huffingtonpost.com/entry/obamas-oily-christmas-gif_b_8908096.html,Obama's Oily Christmas Gift: Faster Pipeline Approvals,2016-01-03,NO ID,Generic 1st 'CL' Future,"Just over a week before the U.S. signed the Paris climate agreement at the conclusion of the COP21 United Nations summit, President Barack Obama signed a bill into law with a provision that expedites permitting of oil and gas pipelines in the United States."
https://www.huffingtonpost.com/entry/ben-carson-isis-truck-drivers_us_56796416e4b0b958f657e85c,"Ben Carson: I Wouldn't Bomb ISIS Oil Truck Drivers, I'd Just Warn Them They'll Die",2015-12-22,NO ID,Generic 1st 'CL' Future,His policy raises one obvious question.
https://www.huffingtonpost.com/entry/harry-reid-budget-oil-exports_us_567039f2e4b011b83a6c98ac,Harry Reid: Crude Oil Exports Holding Up Budget Negotiations,2015-12-15,NO ID,Generic 1st 'CL' Future,"The 40-year-old embargo is ""the only major outstanding issue."""
https://www.huffingtonpost.com/entry/why-we-should-care-whether-the-us-exports-crude-oil_us_56682b6ce4b0f290e521364d,Congress Is Close To A Deal That Could Flood Global Markets With American Oil,2015-12-09,NO ID,Generic 1st 'CL' Future,Republicans are trying to tie a measure ending the crude oil export embargo to a big year-end spending deal -- and Democrats are listening.
https://www.huffingtonpost.com/entry/azerbaijan-oil-rig-fire_us_5662f6f7e4b079b2818ee48e,Dozens Feared Dead In Fire At Azerbaijan Oil Rig,2015-12-05,NO ID,Generic 1st 'CL' Future,Rescue efforts were impeded by a severe storm.
https://www.huffingtonpost.com/entry/bp-tax-deduction-in-settlement_us_564cc7cde4b08c74b733c49a,House Dems Say BP Shouldn’t Get Tax Write-Off From Oil Spill Settlement,2015-11-18,NO ID,Generic 1st 'CL' Future,"The company could claim up to $15.3 billion as a ""business expense."""
https://www.huffingtonpost.com/entry/democratic-candidates-investigate-exxon_us_5622eb16e4b0bce34700fe40,Democratic Presidential Contenders Join Calls To Investigate Exxon,2015-10-18,NO ID,Generic 1st 'CL' Future,The oil giant stands accused of covering up evidence of fossil fuels' role in climate change.
https://www.huffingtonpost.com/entry/charles-koch-dark-money_us_561c15b1e4b0dbb8000f879f,Charles Koch Denies Dark Money Donations,2015-10-12,NO ID,Generic 1st 'CL' Future,The oil billionaire says he's disclosed all of his political contributions.
https://www.huffingtonpost.com/entry/elizabeth-warren-oil_us_56141075e4b022a4ce5fb6ff,Elizabeth Warren's Next Target Is Big Oil,2015-10-06,NO ID,Generic 1st 'CL' Future,The senator is speaking out against lifting the crude oil export ban.
https://www.huffingtonpost.com/entry/shell-arctic-drilling_us_5608d380e4b0dd85030805ac,Shell To Cease Costly Alaska Arctic Exploration,2015-09-28,NO ID,Generic 1st 'CL' Future,"An exploratory well drilled to 6,800 feet found oil and gas but not in sufficient quantities."
https://www.huffingtonpost.com/entry/a-present-we-cant-unwrap_b_8160448.html,Fossil Fuels: A Present We Can't Unwrap,2015-09-19,NO ID,Generic 1st 'CL' Future,"In only 200 years or so, we will have burned all fossil fuel on the planet. Coal, oil and gas are a gift to those who own them and as long as they can be sold for more than it costs to get them out the ground there is no economic brake for carbon emissions. We need to solve this problem"
https://www.huffingtonpost.com/entry/white-house-crude-oil-ban_us_55f85e1ee4b09ecde1d9e30c,White House Won't Back Bill Lifting Ban On Crude Oil Exports,2015-09-15,NO ID,Generic 1st 'CL' Future,The House plans to vote on a bill to lift the 40-year-old ban this fall.
https://www.huffingtonpost.com/entry/big-oil-tanks-california-measure-to-cut-petroleum-use-in-half_us_55f1d32de4b002d5c0788e4a,Big Oil Tanks California Measure To Cut Petroleum Use In Half,2015-09-10,NO ID,Generic 1st 'CL' Future,"""Oil has won the skirmish. But they've lost the bigger battle,"" pledges Gov. Jerry Brown."
https://www.huffingtonpost.com/entry/university-of-california-divests-fossil-fuels_us_55f0fec9e4b03784e27807e3,"‘Big Victory’: University of California Sells Off Coal, Oil Sands Investments",2015-09-10,NO ID,Generic 1st 'CL' Future,...But keeps $10 billion in holdings in other fossil fuel and energy industries.
https://www.huffingtonpost.com/entry/isis-captures-last-syrian-oil-field_us_55ed940ee4b03784e27629ba,Monitor: ISIS Captures Last Syrian Oil Field Under Regime Control,2015-09-07,NO ID,Generic 1st 'CL' Future,The militant group already controls much of Syria's oil fields.
https://www.huffingtonpost.com/entry/environmental-protesters-john-kerry_us_55dcf3c8e4b0a40aa3aca74a,Environmental Activists Arrested Outside John Kerry's House,2015-08-25,NO ID,Generic 1st 'CL' Future,They want Kerry to block the Alberta Clipper oil pipeline.
https://www.huffingtonpost.com/entry/obama-visit-alaska_us_55ccda64e4b064d5910ac8e6,"Obama To Visit Alaska, But Enviros Cry Foul Over Arctic Drilling",2015-08-13,NO ID,Generic 1st 'CL' Future,"Environmentalists say drilling for oil in the Arctic while pledging to save it is ""deeply hypocritical."""
https://www.huffingtonpost.com/entry/boehner-backs-lifting-crude-oil-export-ban_us_55b92578e4b0a13f9d1b50a2,Boehner Backs Lifting Crude Oil Export Ban,2015-07-29,NO ID,Generic 1st 'CL' Future,The ban was first implemented during the Arab oil embargo of 1973.
https://www.huffingtonpost.com/entry/shell-arctic-drilling_us_55b00a89e4b08f57d5d3973d,"Shell Granted Permits For Arctic Drilling, But Is Not Yet Allowed To Drill",2015-07-22,NO ID,Generic 1st 'CL' Future,The Department of the Interior conditionally granted Shell permits for oil exploration in the Chukchi Sea off Alaska.
https://www.huffingtonpost.com/entry/oil-train-derails-montana_us_55a89ef8e4b0c5f0322cfdfe,Crude Oil Train Derails In Montana,2015-07-17,NO ID,Generic 1st 'CL' Future,"An oil train derailed Thursday in rural northeastern Montana, prompting the evacuation of some homes and leaving at least two of the cars leaking crude."
https://www.huffingtonpost.com/entry/while-saudi-arabia-goes-t_b_7724490.html,"While Saudi Arabia Goes to War Abroad, It's Simmering at Home",2015-07-06,NO ID,Generic 1st 'CL' Future,"Saudi Arabia is a classic rentier state. In exchange for the absolute acquiescence of its 29 million subjects, the ruling al-Saud family provides services such as housing, health care, education, and a variety of subsidies -- all funded by the country's substantial oil wealth."
https://www.huffingtonpost.com/entry/one-month-after-the-plain_b_7623928.html,One Month After the Plains Oil Spill,2015-06-22,NO ID,Generic 1st 'CL' Future,"The Plains Spill is yet another tragic reminder that oil spills happen and will continue to happen as long as we depend on fossil fuels for our energy needs. Until we can move beyond oil, we must do everything we can to ensure safety -- not profit -- remains our number one priority. Our economy and our environment depend on it."
https://www.huffingtonpost.com/entry/on-climate-from-the-subli_b_7623586.html,"On Climate, From The Sublime To The Ridiculous",2015-06-19,NO ID,Generic 1st 'CL' Future,"The resulting spending bill is a dream for the oil and gas industry, the coal companies, and other polluters, but a nightmare for everyone wants clean air, clean water and a healthy climate for future generations."
https://www.huffingtonpost.com/entry/iran-welcomes-shell-bp-to_b_7582000.html,"Iran Welcomes Shell, BP, Total and American Oil Companies",2015-06-15,NO ID,Generic 1st 'CL' Future,"In an unprecedented move, Iranian leaders have welcomed American oil companies to enter Iran, upon the condition that sanctions are lifted. This move suggests that the Islamic Republic is putting its economic interests ahead of its revolutionary ideological interests."
https://www.huffingtonpost.com/entry/zero-deforestation-commitments-the-first-step-towards-certified-palm-oil_b_7503308.html,Zero Deforestation Commitments the First Step Towards Certified Palm Oil,2015-06-08,NO ID,Generic 1st 'CL' Future,"We should cheer the journey that these companies are taking on but we should not lose sight of the destination, which is to see sustainably produced palm oil being used in products we buy."
https://www.huffingtonpost.com/entry/bakken-crime-strike-force_n_7504580.html,The U.S. Just Launched A Crime Strike Force In This Booming Oil Patch,2015-06-03,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/santa-barbara-oil-spill-s_n_7445712.html,Another Sea Lion Rescued From Santa Barbara Oil Spill Dies,2015-05-26,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/finding-hope-for-the-rain_b_7424182.html,Finding Hope for the Rainforests of Malaysia,2015-05-25,NO ID,Generic 1st 'CL' Future,"I joined the WCS Malaysia team on a trek recently through the rainforest of Endau-Rompin, a state park in the southern part of Johor on Peninsular Malaysia. To get to this remote rainforest, you drive many hours past acre after acre of oil palm, through a forest reserve, and then you are there."
https://www.huffingtonpost.com/entry/sea-lion-dies-oil-spill_n_7429458.html,Sea Lion Rescued From Santa Barbara Oil Spill Dies At SeaWorld,2015-05-24,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/big-oil-masters-of-decept_b_7354778.html,Big Oil: Masters of Deception and Inhumanity,2015-05-23,NO ID,Generic 1st 'CL' Future,"Last week, the American Petroleum Institute -- the primary lobbying group for the oil and gas industry -- hit a new low in their use of deceptive advertising."
https://www.huffingtonpost.com/entry/when-you-drill-you-spill_b_7417844.html,"When You Drill, You Spill",2015-05-22,NO ID,Generic 1st 'CL' Future,"Oil companies and elected officials pledge to protect our coastline with more safety measures, yet promote exposing more of our prized beaches to the risks of oil and gas extraction."
https://www.huffingtonpost.com/entry/santa-barbara-oil-spill_n_7418010.html,Devastating Photos Show How An Oil Spill Consumed Santa Barbara's Coastline,2015-05-22,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/santa-barbara-oil-spill-c_n_7417790.html,Cleanup Of Oil Spill Along California Beach Could Take Months,2015-05-22,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/americas-national-parks-money-for-nothing-sunsets-for-free_b_7308886.html,"America's National Parks: Money for Nothing, Sunsets for Free",2015-05-19,NO ID,Generic 1st 'CL' Future,"Eventually we will run out of fossil fuel and we'll be operating on solar, wind, wave, and maybe fusion power. Who knows? But there will be an end to oil and gas... and coal. But it isn't the same for our nation's national parks, unless we fail to plan wisely."
https://www.huffingtonpost.com/entry/dimock-penn-lawsuit-trial-bound-as-study-links-fracking-to-water-contamination-in-neighboring-county_b_7248604.html,"Dimock, Penn. Lawsuit Trial-Bound as Study Links Fracking to Water Contamination in Neighboring County",2015-05-09,NO ID,Generic 1st 'CL' Future,A recent peer-reviewed study published in the Proceedings of the National Academy of Sciences has confirmed what many fracking critics have argued for years: hydraulic fracturing for oil and gas can contaminate groundwater.
https://www.huffingtonpost.com/entry/this-was-not-a-spill_b_7101188.html,This Was Not a Spill,2015-04-20,NO ID,Generic 1st 'CL' Future,"Five years on, though, what lessons have been learned? Don't trust oil companies to act responsibly? That seems to be the main takeaway for the Obama administration."
https://www.huffingtonpost.com/entry/deepwater-disaster-five-y_b_7092200.html,Deepwater Disaster: Five Years On,2015-04-18,NO ID,Generic 1st 'CL' Future,"Five years after the BP blowout that killed 11 workers and dumped millions of barrels of oil in the Gulf of Mexico, the Obama administration has proposed exposing Atlantic and Arctic waters to the risk of a similar disaster. It's time to turn this ship around -- before it's too late."
https://www.huffingtonpost.com/entry/climate-action-is-our-bus_b_7078592.html,Climate Action Is Our Business Too,2015-04-17,NO ID,Generic 1st 'CL' Future,"In order for scientists to continue to develop these non-fossil based alternatives and for business to scale these solutions, we need the right economic incentives. Now, with relatively low oil prices, is an excellent time to introduce a carbon price system."
https://www.huffingtonpost.com/entry/5-years-after-deepwater-horizon_b_7083114.html,5 Years After: Deepwater Horizon's Lessons Go Unlearned,2015-04-17,NO ID,Generic 1st 'CL' Future,"The Obama administration has now launched new offshore oil exploration in the Gulf of Mexico and the Arctic and Atlantic oceans. Rather than heed the warnings of Deepwater Horizon, the administration seems determined to double-down on dangerous offshore drilling."
https://www.huffingtonpost.com/entry/carbon-capture-sham-bolst_b_6971612.html,'Clean Coal' Pumps Up 'Green Oil',2015-04-15,NO ID,Generic 1st 'CL' Future,"It is not possible to support the use of fossil fuels and the climate simultaneously. True climate leaders have no option but to tackle head-on the damaging economic entrenchment of the coal, oil and gas industry."
https://www.huffingtonpost.com/entry/four-forces-facing-the-gl_b_7061880.html,Four Forces Facing the Global Economy,2015-04-14,NO ID,Generic 1st 'CL' Future,"Behind the numbers lies an unusually complex set of forces shaping the world economy.  Some, such as the decline in the price of oil and the evolution of exchange rates, are highly visible.  Some, from crisis legacies to lower potential growth, play more of behind-the-scenes role but are important nevertheless.  Let me briefly review them."
https://www.huffingtonpost.com/entry/bnsf-challenges-lawsuit-f_b_7019960.html,"BNSF Challenges Lawsuit From Engineer Who Ran For His Life From Exploding Oil ""Bomb Train""",2015-04-09,NO ID,Generic 1st 'CL' Future,"Burlington Northern Santa Fe (BNSF) has responded defensively to the oil-by-rail lawsuit filed by former BNSF locomotive engineer Bryan Thompson, a case recently reported on by DeSmogBlog."
https://www.huffingtonpost.com/entry/alaskas-prudhoe-bay-loses_b_7024312.html,Alaska's Prudhoe Bay Loses Top Spot Among U.S. Oil Fields,2015-04-08,NO ID,Generic 1st 'CL' Future,"The oil field, home to the huge hydrocarbon reservoir that inspired construction of the trans-Alaska oil pipeline and kicked off an economic boom that transformed the state, now ranks third in the nation for remaining oil reserves."
https://www.huffingtonpost.com/entry/the-real-iran-prize-the-n_b_7003052.html,The Real 'Iran Prize': The Next Great Emerging Market,2015-04-06,NO ID,Generic 1st 'CL' Future,"The expected removal of Western sanctions, particularly the targeted measures against Iran's oil and financial sector, could pave the way for a huge and much-needed inflow of foreign investors and recovery of Iran's oil sector and heavily-battered currency."
https://www.huffingtonpost.com/entry/disclosure-fail-industry-_b_7007776.html,"Disclosure Fail: Industry Reps Testifying for Denton, Texas Fracking Bill Left Ties Undisclosed",2015-04-05,NO ID,Generic 1st 'CL' Future,"A March 24 hearing prior to the passage of a controversial bill out of committee that preempts cities in Texas from regulating hydraulic fracturing (""fracking"") for oil and gas obtained from shale basins, featured numerous witnesses who failed to disclose their industry ties, including some with ties to the Koch brothers."
https://www.huffingtonpost.com/entry/nebraska-fracking-fluid-would-you-drink-it-video_n_6961976.html,WATCH: Nebraska Man Asks Oil Commission Just One Question: 'Would You Drink It?',2015-03-28,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/workers-at-louisiana-refi_b_6873890.html,Workers at Louisiana Refineries Assess Tentative USW-Shell Deal,2015-03-15,NO ID,Generic 1st 'CL' Future,"The United Steelworkers Thursday reached a possible four-year pact with Shell Oil in a seven-state strike that spread to 12 refineries and three other plants. Three weeks ago, most of the USW's more than 700 combined members joined the walkout."
https://www.huffingtonpost.com/entry/iowa-gop-lawmaker-rick-pe_b_6805430.html,Iowa GOP Lawmaker: Rick Perry's Involvement With Bakken Fracked Oil Pipeline 'A Bad Idea',2015-03-05,NO ID,Generic 1st 'CL' Future,"Everyday Iowa voters are less likely to caucus for former Texas governor and potential presidential candidate Rick Perry ""because of his involvement"" with a controversial oil pipeline proposal, according to an influential state lawmaker who has made eminent domain one of his signature issues in the Iowa House of Representatives."
https://www.huffingtonpost.com/entry/islamic-state-torches-oil-field-tikrit_n_6806402.html,"ISIS Burns Oil Field East Of Tikrit In Defensive Maneuver, Witness Says",2015-03-05,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/why-a-cutback-in-oil-production-is-sorely-needed_b_6776538.html,Why a Cutback in Oil Production Is Sorely Needed,2015-02-28,NO ID,Generic 1st 'CL' Future,"How deep is the hole the oil industry is currently stuck inside? To figure that out, you only need to look as far back as last week, which saw another two trainloads full of oil derail and storage numbers that put U.S. crude stocks at record highs"
https://www.huffingtonpost.com/entry/us-refinery-strike-wide_n_6727736.html,Biggest Oil Refinery Strike In Decades Spreads To Largest U.S. Plant,2015-02-21,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/deeper-ties-to-corporate_n_6727658.html,Top Climate Change Doubter Didn't Mention That Oil Companies Were Paying Him,2015-02-21,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/dog-covered-with-oil-resc_b_6705410.html,Dog Covered With Oil Rescued,2015-02-18,NO ID,Generic 1st 'CL' Future,"Bentley the Shih Tzu was the victim of a terrible person. Bentley was dropped at a shelter in Meltham, England, covered with mats and smelling like oil."
https://www.huffingtonpost.com/entry/shell-ceo-climate-change_n_6671800.html,Shell CEO: Oil Industry Needs To Be Less Aloof In Climate Change Conversation,2015-02-12,NO ID,Generic 1st 'CL' Future,
https://www.huffingtonpost.com/entry/urban-headwinds-suburban-tailwinds_b_6525584.html,"Urban Headwinds, Suburban Tailwinds",2015-02-11,NO ID,Generic 1st 'CL' Future,"Although home prices are rising faster in urban neighborhoods, population is growing faster in suburban neighborhoods. Consumer preferences and the aging of the population are tailwinds for suburban growth; so are falling oil prices if they stay low long-term."
https://www.huffingtonpost.com/entry/enjoy-the-cheap-gas-but-d_b_6605816.html,Enjoy the Cheap Gas... But Don't Expect it to Last,2015-02-10,NO ID,Generic 1st 'CL' Future,Don't get too used to it. Unless I'm terribly wrong -- and oil prices have a way of making prognosticators pay -- we're going to see the end of this price slide very soon.
